location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Ireland,20/05/2020,24315,64,130.571,1571,10,10.571,4924.262,12.961,26.443,318.158,2.025,2.141,0.52,49,9.923,367,74.325,,,,,4764,300658,60.889,0.965,5244,1.062,0.025,40.2,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,21/05/2020,24391,76,80.571,1583,12,11,4939.653,15.391,16.317,320.588,2.43,2.228,0.52,52,10.531,315,63.794,,,,,5274,305932,61.957,1.068,5110,1.035,0.016,63.4,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,22/05/2020,24506,115,78.571,1592,9,10.571,4962.943,23.29,15.912,322.411,1.823,2.141,0.53,49,9.923,316,63.996,,,,,5373,311305,63.045,1.088,5063,1.025,0.016,64.4,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,23/05/2020,24582,76,76.286,1604,12,10.143,4978.334,15.391,15.449,324.841,2.43,2.054,0.53,51,10.328,303,61.363,,,,,4276,315581,63.911,0.866,4769,0.966,0.016,62.5,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,24/05/2020,24639,57,75.286,1608,4,9.286,4989.878,11.544,15.247,325.651,0.81,1.881,0.54,49,9.923,304,61.566,9.946,2.014,73.603,14.906,3509,319090,64.622,0.711,4348,0.881,0.017,57.8,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,25/05/2020,24698,59,71.143,1606,-2,8.429,5001.827,11.949,14.408,325.246,-0.405,1.707,0.54,48,9.721,305,61.768,,,,,3529,322619,65.337,0.715,4286,0.868,0.017,60.2,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,26/05/2020,24735,37,69.143,1615,9,7.714,5009.32,7.493,14.003,327.069,1.823,1.562,0.54,48,9.721,287,58.123,,,,,3515,326134,66.048,0.712,4320,0.875,0.016,62.5,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,27/05/2020,24803,68,69.714,1631,16,8.571,5023.091,13.771,14.119,330.309,3.24,1.736,0.53,48,9.721,263,53.263,,,,,3437,329571,66.745,0.696,4130,0.836,0.017,59.2,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,28/05/2020,24841,38,64.286,1639,8,8,5030.787,7.696,13.019,331.929,1.62,1.62,0.52,45,9.113,231,46.782,,,,,3811,333382,67.516,0.772,3921,0.794,0.016,61,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,29/05/2020,24876,35,52.857,1645,6,7.571,5037.875,7.088,10.705,333.145,1.215,1.533,0.53,42,8.506,197,39.896,,,,,4364,337746,68.4,0.884,3777,0.765,0.014,71.5,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,30/05/2020,24929,53,49.571,1651,6,6.714,5048.609,10.734,10.039,334.36,1.215,1.36,0.55,36,7.291,173,35.036,,,,,3423,341169,69.093,0.693,3655,0.74,0.014,73.7,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,31/05/2020,24990,61,50.143,1652,1,6.286,5060.962,12.354,10.155,334.562,0.203,1.273,0.57,36,7.291,184,37.264,14.919,3.021,52.716,10.676,3474,344643,69.797,0.704,3650,0.739,0.014,72.8,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,01/06/2020,25062,72,52,1650,-2,6.286,5075.544,14.581,10.531,334.157,-0.405,1.273,0.57,37,7.493,176,35.643,,,,,2285,346928,70.26,0.463,3473,0.703,0.015,66.8,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,02/06/2020,25066,4,47.286,1658,8,6.143,5076.354,0.81,9.576,335.777,1.62,1.244,0.53,36,7.291,194,39.289,,,,,1827,348755,70.63,0.37,3232,0.655,0.015,68.4,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,03/06/2020,25111,45,44,1659,1,4,5085.467,9.113,8.911,335.98,0.203,0.81,0.52,37,7.493,166,33.618,,,,,2486,351241,71.133,0.503,3096,0.627,0.014,70.4,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,04/06/2020,25142,31,43,1664,5,3.571,5091.745,6.278,8.708,336.992,1.013,0.723,0.49,36,7.291,154,31.188,,,,,3099,354340,71.761,0.628,2994,0.606,0.014,69.6,tests performed,,,,,,,,,,83.33,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,05/06/2020,25163,21,41,1670,6,3.571,5095.998,4.253,8.303,338.208,1.215,0.723,0.46,37,7.493,139,28.15,,,,,3234,357574,72.416,0.655,2833,0.574,0.014,69.1,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,06/06/2020,25183,20,36.286,1678,8,3.857,5100.049,4.05,7.349,339.828,1.62,0.781,0.45,36,7.291,122,24.707,,,,,3106,360680,73.045,0.629,2787,0.564,0.013,76.8,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,07/06/2020,25201,18,30.143,1679,1,3.857,5103.694,3.645,6.105,340.03,0.203,0.781,0.45,34,6.886,125,25.315,2.984,0.604,26.855,5.439,2828,363508,73.617,0.573,2695,0.546,0.011,89.4,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,08/06/2020,25207,6,20.714,1683,4,4.714,5104.909,1.215,4.195,340.84,0.81,0.955,0.45,34,6.886,122,24.707,,,,,1960,365468,74.014,0.397,2649,0.536,0.008,127.9,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,09/06/2020,25215,8,21.286,1691,8,4.714,5106.529,1.62,4.311,342.46,1.62,0.955,0.47,35,7.088,110,22.277,,,,,2355,367823,74.491,0.477,2724,0.552,0.008,128,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,10/06/2020,25231,16,17.143,1695,4,5.143,5109.77,3.24,3.472,343.271,0.81,1.042,0.49,29,5.873,102,20.657,,,,,2675,370498,75.033,0.542,2751,0.557,0.006,160.5,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,11/06/2020,25238,7,13.714,1703,8,5.571,5111.187,1.418,2.777,344.891,1.62,1.128,0.5,27,5.468,89,18.024,,,,,4240,374738,75.892,0.859,2914,0.59,0.005,212.5,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,12/06/2020,25250,12,12.429,1705,2,5,5113.617,2.43,2.517,345.296,0.405,1.013,0.55,27,5.468,79,15.999,,,,,3009,377747,76.501,0.609,2882,0.584,0.004,231.9,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,13/06/2020,25295,45,16,1705,0,3.857,5122.731,9.113,3.24,345.296,0,0.781,0.6,,,76,15.391,,,,,2712,380459,77.05,0.549,2826,0.572,0.006,176.6,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,14/06/2020,25303,8,14.571,1706,1,3.857,5124.351,1.62,2.951,345.498,0.203,0.781,0.6,27,5.468,81,16.404,6.962,1.41,29.839,6.043,2512,382971,77.559,0.509,2780,0.563,0.005,190.8,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,15/06/2020,25321,18,16.286,1706,0,3.286,5127.996,3.645,3.298,345.498,0,0.665,0.6,24,4.86,78,15.797,,,,,1714,384685,77.906,0.347,2745,0.556,0.006,168.5,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,16/06/2020,25334,13,17,1709,3,2.571,5130.629,2.633,3.443,346.106,0.608,0.521,0.59,20,4.05,69,13.974,,,,,2112,386797,78.334,0.428,2711,0.549,0.006,159.5,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,17/06/2020,25341,7,15.714,1710,1,2.143,5132.047,1.418,3.182,346.308,0.203,0.434,0.57,21,4.253,60,12.151,,,,,3420,390217,79.027,0.693,2817,0.57,0.006,179.3,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,18/06/2020,25355,14,16.714,1714,4,1.571,5134.882,2.835,3.385,347.118,0.81,0.318,0.56,21,4.253,48,9.721,,,,,3359,393576,79.707,0.68,2691,0.545,0.006,161,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,19/06/2020,25368,13,16.857,1714,0,1.286,5137.515,2.633,3.414,347.118,0,0.26,0.56,16,3.24,44,8.911,,,,,3161,396737,80.347,0.64,2713,0.549,0.006,160.9,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,20/06/2020,25374,6,11.286,1715,1,1.429,5138.73,1.215,2.286,347.321,0.203,0.289,0.55,17,3.443,41,8.303,,,,,2724,399461,80.899,0.552,2715,0.55,0.004,240.6,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,21/06/2020,25379,5,10.857,1715,0,1.286,5139.743,1.013,2.199,347.321,0,0.26,0.58,16,3.24,41,8.303,13.925,2.82,18.898,3.827,2159,401620,81.336,0.437,2664,0.54,0.004,245.4,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,22/06/2020,25383,4,8.857,1717,2,1.571,5140.553,0.81,1.794,347.726,0.405,0.318,0.61,16,3.24,43,8.708,,,,,1498,403118,81.639,0.303,2633,0.533,0.003,297.3,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,23/06/2020,25391,8,8.143,1720,3,1.571,5142.173,1.62,1.649,348.334,0.608,0.318,0.66,11,2.228,40,8.101,,,,,2116,405234,82.068,0.429,2634,0.533,0.003,323.5,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,24/06/2020,25396,5,7.857,1726,6,2.286,5143.185,1.013,1.591,349.549,1.215,0.463,0.71,9,1.823,37,7.493,,,,,3252,408486,82.726,0.659,2610,0.529,0.003,332.2,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,25/06/2020,25405,9,7.143,1727,1,1.857,5145.008,1.823,1.447,349.751,0.203,0.376,0.77,12,2.43,30,6.076,,,,,2983,411469,83.33,0.604,2556,0.518,0.003,357.8,tests performed,,,,,,,,,,72.22,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,26/06/2020,25414,9,6.571,1730,3,2.286,5146.831,1.823,1.331,350.359,0.608,0.463,0.84,12,2.43,26,5.266,,,,,3689,415158,84.078,0.747,2632,0.533,0.002,400.5,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,27/06/2020,25437,23,9,1734,4,2.714,5151.489,4.658,1.823,351.169,0.81,0.55,0.91,11,2.228,22,4.455,,,,,4007,419165,84.889,0.811,2815,0.57,0.003,312.8,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,28/06/2020,25439,2,8.571,1735,1,2.857,5151.894,0.405,1.736,351.371,0.203,0.579,0.94,11,2.228,20,4.05,3.979,0.806,7.957,1.611,2724,421889,85.441,0.552,2896,0.586,0.003,337.9,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,29/06/2020,25462,23,11.286,1735,0,2.571,5156.552,4.658,2.286,351.371,0,0.521,0.99,12,2.43,22,4.455,,,,,3340,425229,86.117,0.676,3159,0.64,0.004,279.9,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,30/06/2020,25473,11,11.714,1736,1,2.286,5158.779,2.228,2.372,351.574,0.203,0.463,0.97,13,2.633,21,4.253,,,,,4591,429820,87.047,0.93,3512,0.711,0.003,299.8,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,01/07/2020,25477,4,11.571,1738,2,1.714,5159.589,0.81,2.343,351.979,0.405,0.347,0.95,12,2.43,21,4.253,,,,,4551,434371,87.969,0.922,3698,0.749,0.003,319.6,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,02/07/2020,25489,12,12,1738,0,1.571,5162.02,2.43,2.43,351.979,0,0.318,0.95,10,2.025,18,3.645,,,,,3792,438163,88.737,0.768,3813,0.772,0.003,317.8,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,03/07/2020,25498,9,12,1740,2,1.429,5163.842,1.823,2.43,352.384,0.405,0.289,0.97,10,2.025,20,4.05,,,,,8049,446212,90.367,1.63,4436,0.898,0.003,369.7,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,04/07/2020,25509,11,10.286,1741,1,1,5166.07,2.228,2.083,352.586,0.203,0.203,1,11,2.228,22,4.455,,,,,8312,454524,92.05,1.683,5051,1.023,0.002,491.1,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,05/07/2020,25527,18,12.571,1741,0,0.857,5169.715,3.645,2.546,352.586,0,0.174,1.06,10,2.025,20,4.05,5.968,1.209,7.957,1.611,7000,461524,93.468,1.418,5662,1.147,0.002,450.4,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,06/07/2020,25531,4,9.857,1741,0,0.857,5170.525,0.81,1.996,352.586,0,0.174,1.06,10,2.025,19,3.848,,,,,6529,468053,94.79,1.322,6118,1.239,0.002,620.7,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,07/07/2020,25538,7,9.286,1742,1,0.857,5171.943,1.418,1.881,352.789,0.203,0.174,1.09,9,1.823,20,4.05,,,,,6161,474214,96.038,1.248,6342,1.284,0.001,683,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,08/07/2020,25542,4,9.286,1738,-4,0,5172.753,0.81,1.881,351.979,-0.81,0,1.17,9,1.823,12,2.43,,,,,4361,478575,96.921,0.883,6315,1.279,0.001,680.1,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,09/07/2020,25565,23,10.857,1743,5,0.714,5177.411,4.658,2.199,352.991,1.013,0.145,1.27,9,1.823,13,2.633,,,,,3945,482520,97.72,0.799,6337,1.283,0.002,583.7,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,10/07/2020,25589,24,13,1744,1,0.571,5182.272,4.86,2.633,353.194,0.203,0.116,1.31,9,1.823,11,2.228,,,,,9330,491850,99.609,1.89,6520,1.32,0.002,501.5,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,11/07/2020,25611,22,14.571,1746,2,0.714,5186.727,4.455,2.951,353.599,0.405,0.145,1.3,10,2.025,13,2.633,,,,,8929,500779,101.418,1.808,6608,1.338,0.002,453.5,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,12/07/2020,25628,17,14.429,1746,0,0.714,5190.17,3.443,2.922,353.599,0,0.145,1.3,11,2.228,12,2.43,0.995,0.201,3.979,0.806,8717,509496,103.183,1.765,6853,1.388,0.002,474.9,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,13/07/2020,25638,10,15.286,1746,0,0.714,5192.195,2.025,3.096,353.599,0,0.145,1.29,10,2.025,11,2.228,,,,,7664,517160,104.735,1.552,7015,1.421,0.002,458.9,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,14/07/2020,25670,32,18.857,1746,0,0.571,5198.676,6.481,3.819,353.599,0,0.116,1.29,10,2.025,13,2.633,,,,,6400,523560,106.031,1.296,7049,1.428,0.003,373.8,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,15/07/2020,25683,13,20.143,1748,2,1.429,5201.308,2.633,4.079,354.004,0.405,0.289,1.25,8,1.62,12,2.43,,,,,4387,527947,106.92,0.888,7053,1.428,0.003,350.1,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,16/07/2020,25698,15,19,1749,1,0.857,5204.346,3.038,3.848,354.207,0.203,0.174,1.21,8,1.62,12,2.43,,,,,4316,532263,107.794,0.874,7106,1.439,0.003,374,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,17/07/2020,25730,32,20.143,1752,3,1.143,5210.827,6.481,4.079,354.814,0.608,0.231,1.21,8,1.62,12,2.43,,,,,9512,541775,109.72,1.926,7132,1.444,0.003,354.1,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,18/07/2020,25750,20,19.857,1753,1,1,5214.877,4.05,4.021,355.017,0.203,0.203,1.17,8,1.62,10,2.025,,,,,9243,551018,111.592,1.872,7177,1.453,0.003,361.4,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,19/07/2020,25760,10,18.857,1753,0,1,5216.902,2.025,3.819,355.017,0,0.203,1.15,9,1.823,10,2.025,1.989,0.403,8.952,1.813,8630,559648,113.34,1.748,7165,1.451,0.003,380,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,20/07/2020,25766,6,18.286,1753,0,1,5218.118,1.215,3.703,355.017,0,0.203,1.16,8,1.62,12,2.43,,,,,8415,568063,115.044,1.704,7272,1.473,0.003,397.7,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,21/07/2020,25802,36,18.857,1753,0,1,5225.408,7.291,3.819,355.017,0,0.203,1.19,7,1.418,13,2.633,,,,,6674,574737,116.395,1.352,7311,1.481,0.003,387.7,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,22/07/2020,25819,17,19.429,1754,1,0.857,5228.851,3.443,3.935,355.219,0.203,0.174,1.18,6,1.215,14,2.835,,,,,4619,579356,117.331,0.935,7344,1.487,0.003,378,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,23/07/2020,25826,7,18.286,1763,9,2,5230.269,1.418,3.703,357.042,1.823,0.405,1.15,6,1.215,13,2.633,,,,,4067,583423,118.155,0.824,7309,1.48,0.003,399.7,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,24/07/2020,25845,19,16.429,1763,0,1.571,5234.117,3.848,3.327,357.042,0,0.318,1.19,5,1.013,11,2.228,,,,,8980,592403,119.973,1.819,7233,1.465,0.002,440.3,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,25/07/2020,25869,24,17,1764,1,1.571,5238.977,4.86,3.443,357.244,0.203,0.318,1.24,5,1.013,10,2.025,,,,,8888,601291,121.773,1.8,7182,1.454,0.002,422.5,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,26/07/2020,25881,12,17.286,1764,0,1.571,5241.407,2.43,3.501,357.244,0,0.318,1.3,5,1.013,11,2.228,2.984,0.604,10.941,2.216,8016,609307,123.397,1.623,7094,1.437,0.002,410.4,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,27/07/2020,25892,11,18,1764,0,1.571,5243.635,2.228,3.645,357.244,0,0.318,1.4,6,1.215,11,2.228,,,,,5804,615111,124.572,1.175,6721,1.361,0.003,373.4,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,28/07/2020,25929,37,18.143,1764,0,1.571,5251.128,7.493,3.674,357.244,0,0.318,1.51,6,1.215,10,2.025,,,,,4965,620076,125.577,1.006,6477,1.312,0.003,357,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,29/07/2020,25942,13,17.571,1764,0,1.429,5253.761,2.633,3.559,357.244,0,0.289,1.6,4,0.81,10,2.025,,,,,4740,624816,126.537,0.96,6494,1.315,0.003,369.6,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,30/07/2020,26027,85,28.714,1763,-1,0,5270.975,17.214,5.815,357.042,-0.203,0,1.7,4,0.81,6,1.215,,,,,4383,629199,127.425,0.888,6539,1.324,0.004,227.7,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,31/07/2020,26065,38,31.429,1763,0,0,5278.671,7.696,6.365,357.042,0,0,1.65,4,0.81,6,1.215,,,,,3856,633055,128.206,0.781,5807,1.176,0.005,184.8,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,01/08/2020,26109,44,34.286,1763,0,-0.143,5287.582,8.911,6.944,357.042,0,-0.029,1.62,4,0.81,8,1.62,,,,,3306,636361,128.876,0.67,5010,1.015,0.007,146.1,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
Ireland,02/08/2020,26162,53,40.143,1763,0,-0.143,5298.315,10.734,8.13,357.042,0,-0.029,1.62,4,0.81,10,2.025,0.995,0.201,5.968,1.209,3131,639492,129.51,0.634,4312,0.873,0.009,107.4,tests performed,,,,,,,,,,38.89,4937796,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955
